350,16.1
60,19.9
90,14.1
180,17.9
190,19.9
250,21.9
250,16.1
190,16.1
200,17
190,23
240,28
240,23.9
250,21.9
240,17.9
90,15
30,10.1
60,14.1
200,16.1
200,17.9
100,15
170,15
340,23
310,14.1
200,10.1
200,21.9
200,19.9
10,10.1
200,12.1
230,23.9
20,25.9
70,13
70,10.1
230,19.9
230,25.1
240,28
330,25.1
60,19.9
10,17.9
90,13
320,34.9
40,32
340,21
60,10.1
80,10.1
60,12.1
230,8.9
240,23.9
30,21.9
200,17
230,17
10,8.1
90,6.9
70,12.1
210,8.1
240,8.1
210,8.1
260,29.1
190,8.9
110,12.1
190,16.1
70,13
20,8.9
280,8.9
80,8.1
220,25.1
220,25.1
200,10.1
70,8.1
70,8.9
170,13
160,10.1
250,8.1
170,14.1
200,15
270,8.1
90,10.1
10,17.9
60,29.1
190,8.9
40,17.9
30,16.1
20,10.1
20,10.1
230,8.1
210,6.9
60,8.9
280,8.1
240,15
340,31.1
330,25.1
70,12.1
20,8.1
270,8.1
150,19.9
230,28
10,25.9
20,21.9
30,12.1
90,8.9
40,14.1
30,15
200,8.9
190,8.9
250,8.1
90,8.1
240,10.1
40,15
60,8.9
240,8.9
10,8.1
40,10.1
250,8.1
260,8.1
240,8.9
300,10.1
260,10.1
10,17.9
160,13
260,34.9
250,8.1
60,13
50,8.9
80,10.1
220,32
250,15
220,30
240,25.9
10,13
360,13
210,8.9
280,21.9
20,16.1
40,21.9
260,8.1
50,8.1
10,13
210,8.1
240,25.1
340,31.1
330,30
20,8.9
230,25.1
340,25.9
10,17
240,8.1
10,23.9
20,23
40,19.9
270,17.9
180,14.1
330,17.9
20,12.1
90,8.9
230,17.9
340,23.9
180,10.1
250,8.1
40,8.9
240,10.1
40,23
50,12.1
250,8.1
10,12.1
10,14.1
90,13
80,14.1
50,10.1
60,10.1
210,21.9
230,30
20,19.9
240,16.1
230,25.9
300,13
40,12.1
10,17
20,19.9
240,8.9
210,10.1
70,10.1
80,12.1
240,16.1
230,25.1
200,15
80,15
230,25.9
200,16.1
80,12.1
240,19.9
240,25.9
340,25.9
260,38.9
260,30
240,21
220,21
60,14.1
220,23.9
210,21
100,17
260,23.9
230,23.9
90,16.1
190,21
320,28
80,12.1
40,15
70,16.1
230,30
330,23
160,17
200,29.1
230,25.1
60,12.1
240,16.1
270,23.9
110,15
240,25.9
200,30
220,31.1
240,12.1
80,17
230,19.9
230,23.9
240,23
260,17
150,17.9
70,21
270,36
190,17.9
190,29.1
340,30
40,21.9
40,16.1
90,12.1
150,21
180,21.9
240,17.9
80,14.1
80,16.1
80,17
170,23
280,19.9
70,15
340,33.1
200,25.1
250,19.9
230,21
270,21.9
320,31.1
90,15
260,16.1
230,16.1
30,21
50,19.9
50,12.1
90,17
240,17
50,14.1
160,15
30,28
140,21.9
170,25.9
180,21.9
240,21.9
180,23.9
170,25.9
170,14.1
310,13
230,17.9
230,30
240,31.1
320,21.9
90,15
40,12.1
20,14.1
70,15
230,21
240,19.9
230,19.9
230,15
240,21.9
230,32
80,16.1
240,25.1
240,21
170,17.9
200,21
180,28
210,19.9
360,23.9
20,17.9
90,15
260,21.9
230,23
230,19.9
80,16.1
20,12.1
230,13
190,12.1
220,17.9
210,15
60,30
270,17
270,14.1
80,23
70,21
180,19.9
60,25.1
330,19.9
230,14.1
100,17.9
110,21
20,31.1
220,21.9
240,17
190,23
200,21.9
270,19.9
230,15
280,19.9
170,25.1
70,40
310,21.9
270,23.9
170,25.1
40,12.1
40,14.1
230,16.1
220,17.9
190,21
190,19.9
290,17
90,30
80,21
220,19.9
240,21
200,19.9
120,14.1
290,21
80,21.9
70,16.1
80,16.1
180,21
180,17.9
100,21
100,19.9
180,19.9
240,21
200,14.1
190,17
250,19.9
180,23
260,19.9
80,16.1
100,15
200,16.1
90,15
170,17
190,19.9
240,25.1
240,23
200,17.9
20,15
30,12.1
190,19.9
240,21.9
170,17
180,21.9
90,13
170,13
170,19.9
40,13
340,31.1
40,33.1
10,17.9
260,17
20,14.1
60,14.1
80,13
180,14.1
230,29.1
210,32
330,28
20,16.1
30,10.1
230,21.9
10,28
80,12.1
340,33.1
20,25.1
40,16.1
60,13
70,13
60,10.1
60,12.1
70,8.9
220,17
230,16.1
180,21.9
190,15
200,16.1
210,19.9
230,25.1
10,14.1
